category_id,change_type,confidence,annotation_count,our_name,our_code,kassal_name,kassal_names_all,off_name,name_similarity,kassal_found,kassal_stores,kassal_price,kassal_image_url,discontinued,proposed_name,proposed_code,recommendation
273,name_confirmed,high,16,VITA HJERTEGO LETTMARGARIN 370G,7036110010595,Vita Hjertego Lettmargarin 370g,Vita Hjertego Lettmargarin 370g | Vita Hjertego Lett Margarin 370g | Vita Hjertego' lett margarin 370 g | VITA HJERTEGO Lettmargarin 370g | Vita Hjertego' Lett 370g | LETT MARG. 370 G,Lettmargarin,1.0,True,"Joker, SPAR, Coop, Meny, Oda, Bunnpris, KIWI, REMA 1000",22.33,https://bilder.ngdata.no/7036110010595/kmh/large.jpg,False,VITA HJERTEGO LETTMARGARIN 370G,7036110010595,Name confirmed by Kassal (sim=1.00). No change needed.
105,name_confirmed,high,15,EGG ØKOLOGISK M/L 12STK VINGULMARK,7090031030100,Egg Økologisk M/L 12stk Vingulmark,Egg Økologisk M/L 12stk Vingulmark,,1.0,True,Meny,83,https://bilder.ngdata.no/7090031030100/meny/large.jpg,False,EGG ØKOLOGISK M/L 12STK VINGULMARK,7090031030100,Name confirmed by Kassal (sim=1.00). No change needed.
70,name_confirmed,high,15,BRUSCHETTE TOMAT&OLIVEN 150G MARETTI,3800205872955,Bruschette Tomat&Oliven 150g Maretti,Bruschette Tomat&Oliven 150g Maretti,Bruschette Chips Tomato Olives and Oregano,1.0,True,Meny,34.9,https://bilder.ngdata.no/3800205872955/meny/large.jpg,False,BRUSCHETTE TOMAT&OLIVEN 150G MARETTI,3800205872955,Name confirmed by Kassal (sim=1.00). No change needed.
88,name_confirmed,high,15,OLIVERO SMØR&OLIVENOLJE 400G,7036110009773,Olivero Smør&Olivenolje 400g,Olivero Smør&Olivenolje 400g | Olivero Smør- og Olivenolje 400g | Olivero Smør- Og Olivenolje 400 g | Olivero 400g | OLIVERO SMØR OG OLIVENOLJE 400 g | Olivero Smør & Olivenolje 400g,,1.0,True,"Joker, Coop, SPAR, Meny, Oda, Engrosnett, Bunnpris, KIWI",32.9,https://bilder.ngdata.no/7036110009773/kmh/large.jpg,False,OLIVERO SMØR&OLIVENOLJE 400G,7036110009773,Name confirmed by Kassal (sim=1.00). No change needed.
113,name_confirmed,high,15,ERTERFLATBRØD CRISP 210G,7035380000602,Erterflatbrød Crisp 210g,Erterflatbrød Crisp 210g | Holmen Crisp Erterflatbrød 210g | Crisp Erterflatbrød 200 g | Crisp Erterflatbrød 210g,Erter brød,1.0,True,"Joker, Coop, Meny, Oda, SPAR",37.9,https://bilder.ngdata.no/7035380000602/kmh/large.jpg,False,ERTERFLATBRØD CRISP 210G,7035380000602,Name confirmed by Kassal (sim=1.00). No change needed.
251,name_confirmed,high,15,KNEKKEBRØD SOLSIKKE GL.FRI 190G SIGDAL,7071848008438,Knekkebrød Solsikke Gl.Fri 190g Sigdal,Knekkebrød Solsikke Gl.Fri 190g Sigdal | Glutenfri Solsikke Quinoa 190g | Glutenfritt Knekkebrød - Solsikkekjerner og Quinoa,Knekkebrød glutenfri med s. og q.,1.0,True,"SPAR, Meny, KIWI, Joker, Havaristen",25,https://bilder.ngdata.no/7071848008438/kmh/large.jpg,False,KNEKKEBRØD SOLSIKKE GL.FRI 190G SIGDAL,7071848008438,Name confirmed by Kassal (sim=1.00). No change needed.
262,name_confirmed,high,14,HAVREGRØT STEEL CUT DEN SORTE HAVRE,7090037970059,Havregrøt Steel Cut 500g Den Sorte Havre,"Havregrøt Steel Cut 500g Den Sorte Havre | Den Sorte Havre Steel Cut 500g | Havregryn Steel Cut, 500 g | Havre Steel Cut 500g Den Sorte Havre | Havregryn steel cut",Havregryn Steel Cut 500 g,0.9333,True,"Meny, Coop, Oda, SPAR, Joker, Slowly.no",47.9,https://bilder.ngdata.no/7090037970059/meny/large.jpg,False,HAVREGRØT STEEL CUT DEN SORTE HAVRE,7090037970059,Name confirmed by Kassal (sim=0.93). No change needed.
281,name_confirmed,high,14,GRANDE 16KAPSLER DOLCE GUSTO,8445290446244,Grande 16kapsler Dolce Gusto,"Grande 16kapsler Dolce Gusto | Dolce Gusto Grande Intensitet 5, 136 g | GRANDE 16 kapsler Dolce Gusto",,1.0,True,"Joker, SPAR, Oda, Meny, Bunnpris",69.9,https://bilder.ngdata.no/8445290446244/kmh/large.jpg,False,GRANDE 16KAPSLER DOLCE GUSTO,8445290446244,Name confirmed by Kassal (sim=1.00). No change needed.
99,name_confirmed,high,14,NESCAFE ORIGINAL 180G REFILL,7613037099423,Nescafe Original 180g Refill,Nescafe Original 180g Refill | Nescafé Original Refill 180g | Nescafé Original refill 180 g | Nescafe Original Refill 180g,Nescafé Original Refill 180g,1.0,True,"Joker, Meny, Coop, KIWI, SPAR, Oda",73.15,https://bilder.ngdata.no/7613037099423/kmh/large.jpg,False,NESCAFE ORIGINAL 180G REFILL,7613037099423,Name confirmed by Kassal (sim=1.00). No change needed.
206,name_confirmed,high,14,NESCAFE VANILLA LATTE 136G NESTLE,8445291513365,"Nescafé Vanilla Latte 8 poser, 136 g","Nescafé Vanilla Latte 8 poser, 136 g | Nescafe Vanilla Latte 136g Nestle",,1.0,True,"Oda, SPAR, Meny",44.9,https://bilder.ngdata.no/8445291513365/kmh/large.jpg,False,NESCAFE VANILLA LATTE 136G NESTLE,8445291513365,Name confirmed by Kassal (sim=1.00). No change needed.
270,name_confirmed,high,14,GRISSINI M/ROSMARIN 200G JACOBS UTVALGTE,7035620052705,Grissini m/Rosmarin 200g Jacobs Utvalgte,Grissini m/Rosmarin 200g Jacobs Utvalgte,,1.0,True,"Meny, SPAR, Joker",46.9,https://bilder.ngdata.no/7035620052705/meny/large.jpg,False,GRISSINI M/ROSMARIN 200G JACOBS UTVALGTE,7035620052705,Name confirmed by Kassal (sim=1.00). No change needed.
13,name_confirmed,high,13,GRISSINI 125G GRANFORNO,8003899182002,Grissini 125g Granforno,Grissini 125g Granforno | Granforno Grissini 125g,,1.0,True,"Meny, SPAR",25.9,https://bilder.ngdata.no/8003899182002/meny/large.jpg,False,GRISSINI 125G GRANFORNO,8003899182002,Name confirmed by Kassal (sim=1.00). No change needed.
101,name_confirmed,high,13,SANDWICH CHEESE HERBS 30G WASA,7300400127394,Sandwich Cheese Herbs 30g Wasa,Sandwich Cheese Herbs 30g Wasa | Wasa Sandwich Franske Urter 30g | Sandwich Franske Urter 30 g | Wasa Sandwich French Herbs 24x30g | WASA SANDWICH CREAM 30 g french herbs | Wasa Sandwich Franske Urter 24x30g,Sheese & French Herbs,1.0,True,"Joker, SPAR, Coop, Meny, Oda, Engrosnett, Bunnpris, KIWI",9.9,https://bilder.ngdata.no/7300400127394/kmh/large.jpg,False,SANDWICH CHEESE HERBS 30G WASA,7300400127394,Name confirmed by Kassal (sim=1.00). No change needed.
18,name_confirmed,high,13,MELANGE MARGARIN U/MELK/SALT/SOYA 500G,7036110009711,Melange Margarin u/Melk/Salt/Soya 500g,"Melange Margarin u/Melk/Salt/Soya 500g | Melange uten Melk, Salt og Soya 500g | Melange uten salt og soya Melkefri og vegansk, 500 g | Melange U/Salt, Melk Og Soya 500 Gr | Melange Melkefri & Vegansk 500g | MELANGE U/MELK OG SOYA",,1.0,True,"SPAR, Coop, Meny, Oda, Engrosnett, Joker, KIWI, REMA 1000",36.9,https://bilder.ngdata.no/7036110009711/kmh/large.jpg,False,MELANGE MARGARIN U/MELK/SALT/SOYA 500G,7036110009711,Name confirmed by Kassal (sim=1.00). No change needed.
226,name_confirmed,high,12,LEKSANDS TREKANT HAVRE 200G,731208004193,Leksands Trekant Havre 200g,Leksands Trekant Havre 200g,,1.0,True,Meny,35.9,https://bilder.ngdata.no/731208004193/meny/large.jpg,False,LEKSANDS TREKANT HAVRE 200G,731208004193,Name confirmed by Kassal (sim=1.00). No change needed.
332,name_confirmed,high,12,COTW LUNGO DARK KAFFEKAPSEL 10STK,7040913336554,Cotw Lungo Dark Kaffekapsel 10stk,Cotw Lungo Dark Kaffekapsel 10stk | Cotw Lungo Dark Kapsel 10stk | COTW DARK LUNGO Kapsel 10stk,Cotw Lungo Dark Kaffekapsel 10stk,1.0,True,"SPAR, Meny, KIWI, Joker, Bunnpris",35.9,https://bilder.ngdata.no/7040913336554/kmh/large.jpg,False,COTW LUNGO DARK KAFFEKAPSEL 10STK,7040913336554,Name confirmed by Kassal (sim=1.00). No change needed.
110,name_confirmed,high,12,BREMYKT 250G,7033330013511,Bremykt 250g,Bremykt 250g | Bremykt 250 g | Bremykt 250g Fjordland,Bremykt Original,1.0,True,"Coop, SPAR, Meny, KIWI, Oda, Joker",33.9,https://bilder.ngdata.no/7033330013511/kmh/large.jpg,False,BREMYKT 250G,7033330013511,Name confirmed by Kassal (sim=1.00). No change needed.
294,name_confirmed,high,12,GRISSINI SALT 125G GRANFORNO,8003899181531,Grissini Salt 125g Granforno,Grissini Salt 125g Granforno | Granforno Grissini med Salt 125g,Grissini,1.0,True,"SPAR, Coop, Meny, KIWI",27.4,https://bilder.ngdata.no/8003899181531/kmh/large.jpg,False,GRISSINI SALT 125G GRANFORNO,8003899181531,Name confirmed by Kassal (sim=1.00). No change needed.
118,name_confirmed,high,11,BLÅ JAVA HELE BØNNER 500G JACOBS UTVALGT,7040913336950,Blå Java Hele Bønner 500g Jacobs Utvalgte,Blå Java Hele Bønner 500g Jacobs Utvalgte,Blå Java Hele Bønner 500g Jacobs Utvalgte,0.9877,True,"Meny, Joker, SPAR",173.9,https://bilder.ngdata.no/7040913336950/meny/large.jpg,False,BLÅ JAVA HELE BØNNER 500G JACOBS UTVALGT,7040913336950,Name confirmed by Kassal (sim=0.99). No change needed.
203,name_confirmed,high,11,ROOIBOS TE 20POS LIPTON,5063270101612,Rooibos Te 20pos Lipton,Rooibos Te 20pos Lipton,Rooibos,1.0,True,Meny,41.9,https://bilder.ngdata.no/5063270101612/meny/large.jpg,False,ROOIBOS TE 20POS LIPTON,5063270101612,Name confirmed by Kassal (sim=1.00). No change needed.
41,name_confirmed,high,11,VITA HJERTEGO MYK PLANTEMARGARIN 370G,7036110008202,Vita Hjertego Myk Plantemargarin 370g,Vita Hjertego Myk Plantemargarin 370g | Vita hjertego' Margarin 370g | Margarin Vita Hjertego' 370 g | VITA HJERTEGO Margarin 370 g | Vita Hjertego' Myk 370g | MARGARIN 370G VITA HJERTE,Hjertego',1.0,True,"Joker, Coop, SPAR, Meny, Oda, Bunnpris, KIWI, REMA 1000",29.33,https://bilder.ngdata.no/7036110008202/kmh/large.jpg,False,VITA HJERTEGO MYK PLANTEMARGARIN 370G,7036110008202,Name confirmed by Kassal (sim=1.00). No change needed.
54,name_confirmed,high,10,FILTERPOSER NR.4 100STK EVERGOOD,7040913335618,Filterposer Nr.4 100stk Evergood,Filterposer Nr.4 100stk Evergood,,1.0,True,"Meny, Joker, SPAR",43.9,https://bilder.ngdata.no/7040913335618/meny/large.jpg,False,FILTERPOSER NR.4 100STK EVERGOOD,7040913335618,Name confirmed by Kassal (sim=1.00). No change needed.
278,name_confirmed,high,10,DELICATE CRACKERS SEA SALT 180G WASA,7300400129206,Delicate Crackers Sea Salt 180g Wasa,Delicate Crackers Sea Salt 180g Wasa | Kjeks salte,Wasa delicate thin crackers sea salt 180g we,1.0,True,"Meny, Slowly.no",45,https://bilder.ngdata.no/7300400129206/meny/large.jpg,False,DELICATE CRACKERS SEA SALT 180G WASA,7300400129206,Name confirmed by Kassal (sim=1.00). No change needed.
176,name_confirmed,high,10,BORDMARGARIN 400G FIRST PRICE,7311041020036,Bordmargarin 400g First Price,Bordmargarin 400g First Price,Bordmargarin 400g First Price,1.0,True,"SPAR, Meny, KIWI, Joker",16.9,https://bilder.ngdata.no/7311041020036/kmh/large.jpg,False,BORDMARGARIN 400G FIRST PRICE,7311041020036,Name confirmed by Kassal (sim=1.00). No change needed.
249,name_confirmed,high,9,COTW BREAKFAST BLEND KAFFEKAPSEL 10STK,7040913336561,Cotw Breakfast Blend Kaffekapsel 10stk,Cotw Breakfast Blend Kaffekapsel 10stk | COTW BREAKFAST Kapsel 10stk | Cotw Breakfast Blend Kapsel 10stk,Cotw Breakfast Blend Kaffekapsel 10stk,1.0,True,"SPAR, Meny, Bunnpris, KIWI",37.9,https://bilder.ngdata.no/7040913336561/kmh/large.jpg,False,COTW BREAKFAST BLEND KAFFEKAPSEL 10STK,7040913336561,Name confirmed by Kassal (sim=1.00). No change needed.
126,name_confirmed,high,9,GRANDE INTENSO 16KAPSLER DOLCE GUSTO,8445290448668,Grande Intenso 16kapsler Dolce Gusto,"Grande Intenso 16kapsler Dolce Gusto | Dolce Gusto Intenso Grande Intensitet 9, 132,8 g | GRANDE INTENSO 16kapsler dolce gusto",Grande Intenso coffee capsules,1.0,True,"SPAR, Oda, Meny, Bunnpris, Joker",69.9,https://bilder.ngdata.no/8445290448668/kmh/large.jpg,False,GRANDE INTENSO 16KAPSLER DOLCE GUSTO,8445290448668,Name confirmed by Kassal (sim=1.00). No change needed.
302,name_confirmed,high,9,MELANGE MARGARIN 250G,7036110009728,Melange Margarin 250g,Melange Margarin 250g | Melange Original 250g,Melange Margarin 250g,1.0,True,"SPAR, Coop, Meny",10,https://bilder.ngdata.no/7036110009728/kmh/large.jpg,False,MELANGE MARGARIN 250G,7036110009728,Name confirmed by Kassal (sim=1.00). No change needed.
220,name_confirmed,high,9,MEIERISMØR 250G BORDPK TINE,7038010010347,Meierismør 250g Bordpk Tine,Meierismør 250g Bordpk Tine | Tine Meierismør 250g | Ekte smør 250 g | Ekte Meierismør 250g | SMØR EKTE BEGER 250G Beger Tine | Tine Meierismør Beger 250g,Meierismør,1.0,True,"Joker, Coop, SPAR, Meny, Oda, Engrosnett, Bunnpris, KIWI",31.4,https://bilder.ngdata.no/7038010010347/kmh/large.jpg,False,MEIERISMØR 250G BORDPK TINE,7038010010347,Name confirmed by Kassal (sim=1.00). No change needed.
48,name_confirmed,high,8,SMØREMYK 600G ELDORADO,7035620044830,Smøremyk 600g Eldorado,Smøremyk 600g Eldorado | SMØREMYK 600g eldorado,Smøremyk,1.0,True,"Joker, SPAR, Meny, Bunnpris, KIWI",32.9,https://bilder.ngdata.no/7035620044830/kmh/large.jpg,False,SMØREMYK 600G ELDORADO,7035620044830,Name confirmed by Kassal (sim=1.00). No change needed.
67,name_confirmed,high,8,SOFT FLORA ORIGINAL 230G,7036110010779,Soft Flora Original 230g,Soft Flora Original 230g,Soft Flora Original med rapsolje,1.0,True,"Coop, SPAR, Meny",10,https://bilder.ngdata.no/7036110010779/kmh/large.jpg,False,SOFT FLORA ORIGINAL 230G,7036110010779,Name confirmed by Kassal (sim=1.00). No change needed.
166,name_confirmed,high,8,SJOKOFLAK FROKOSTBLANDING 375G ELDORADO,7035620056864,Sjokoflak Frokostblanding 375g Eldorado,Sjokoflak Frokostblanding 375g Eldorado | SJOKOFLAK Frokostblanding 375g eldorado,Sjokoflak,1.0,True,"SPAR, Bunnpris, Meny, Joker",34.9,https://bilder.ngdata.no/7035620056864/kmh/large.jpg,False,SJOKOFLAK FROKOSTBLANDING 375G ELDORADO,7035620056864,Name confirmed by Kassal (sim=1.00). No change needed.
322,name_confirmed,high,8,STEKEMARGARIN 500G FIRST PRICE,7311041020043,Stekemargarin 500g First Price,Stekemargarin 500g First Price | STEKEMARGARIN 500 g First Price,,1.0,True,"Joker, SPAR, Meny, Bunnpris, KIWI",20.9,https://bilder.ngdata.no/7311041020043/kmh/large.jpg,False,STEKEMARGARIN 500G FIRST PRICE,7311041020043,Name confirmed by Kassal (sim=1.00). No change needed.
98,name_confirmed,high,7,NIGHT TE 20POS PUKKA,5065000523183,Pukka Night Time 20 poser,Pukka Night Time 20 poser | Night Te 20pos Pukka | Urtete 20 poser Night time herb Pukka | NIGHT TE 20POS PUKKA | Pukka Night Time Herb 20g 20ps,Pukka Night Tea,1.0,True,"Coop, Meny, SPAR, Europris, Bunnpris, KIWI, Joker",58.9,https://bilder.ngdata.no/5065000523183/meny/large.jpg,False,NIGHT TE 20POS PUKKA,5065000523183,Name confirmed by Kassal (sim=1.00). No change needed.
295,name_confirmed,high,7,MELANGE FLYTENDE 500ML,7036110210797,Melange Flytende 500ml,"Melange Flytende 500ml | Melange Flytende, 500 ml | MELANGE FLYTENDE 500ml | Melange Flytende Original 500ml | MELANGE FLYTENDE MARGARIN 500 ML",Melange,1.0,True,"Joker, SPAR, Oda, KIWI, Meny, Bunnpris, REMA 1000",31.43,https://bilder.ngdata.no/7036110210797/kmh/large.jpg,False,MELANGE FLYTENDE 500ML,7036110210797,Name confirmed by Kassal (sim=1.00). No change needed.
257,name_confirmed,high,7,SANDWICH BRUNOST 36G WASA,7300400126168,Sandwich Brunost 36g Wasa,Sandwich Brunost 36g Wasa | Wasa Sandwich Brunost 36g | Sandwich Brunost 36 g | Wasa Sandwich Brunost 24x36g | WASA SANDWICH CREAM 36 g brunost,Sandwich Brunost,1.0,True,"Joker, SPAR, Meny, Coop, Oda, Engrosnett, Bunnpris, KIWI",9.4,https://bilder.ngdata.no/7300400126168/kmh/large.jpg,False,SANDWICH BRUNOST 36G WASA,7300400126168,Name confirmed by Kassal (sim=1.00). No change needed.
331,name_confirmed,high,7,SANDWICH PIZZA 37G WASA,7300400482752,Sandwich Pizza 37g Wasa,Sandwich Pizza 37g Wasa | Sandwich Pizza 37 g | Wasa Sandwich Pizza 37g,,1.0,True,"Meny, Joker, Oda, SPAR",12.3,https://bilder.ngdata.no/7300400482752/meny/large.jpg,False,SANDWICH PIZZA 37G WASA,7300400482752,Name confirmed by Kassal (sim=1.00). No change needed.
9,name_confirmed,high,6,ESPRESSO INTENSO 16KAPSLER DOLCE GUSTO,7613036867436,Espresso Intenso 16kapsler Dolce Gusto,Espresso Intenso 16kapsler Dolce Gusto | Dolce Gusto Espresso Intenso 112g,Espresso Intenso,1.0,True,"Meny, SPAR, Joker",72.9,https://bilder.ngdata.no/7613036867436/meny/large.jpg,False,ESPRESSO INTENSO 16KAPSLER DOLCE GUSTO,7613036867436,Name confirmed by Kassal (sim=1.00). No change needed.
58,name_confirmed,high,6,COTW LUNGO ØKOLOGISK KAFFEKAPSEL 10STK,7040913336530,Cotw Lungo Økologisk Kaffekapsel 10stk,Cotw Lungo Økologisk Kaffekapsel 10stk | Cotw Lungo Økologisk Kapsel 10stk,Cotw Lungo Økologisk Kaffekapsel 10stk,1.0,True,"SPAR, Meny, Joker",45.9,https://bilder.ngdata.no/7040913336530/kmh/large.jpg,False,COTW LUNGO ØKOLOGISK KAFFEKAPSEL 10STK,7040913336530,Name confirmed by Kassal (sim=1.00). No change needed.
248,name_confirmed,high,6,COTW DARK ROAST KAFFEKAPSEL 10STK,7040913336578,Cotw Dark Roast Kaffekapsel 10stk,Cotw Dark Roast Kaffekapsel 10stk | Cotw Dark Roast Kapsel 10stk,Cotw Dark Roast Kaffekapsel 10stk,1.0,True,"SPAR, Meny, KIWI, Joker",35.9,https://bilder.ngdata.no/7040913336578/kmh/large.jpg,False,COTW DARK ROAST KAFFEKAPSEL 10STK,7040913336578,Name confirmed by Kassal (sim=1.00). No change needed.
337,name_confirmed,high,6,FEEL NEW URTETE ØKOLOGISK 20POS PUKKA,5060519144102,Feel New Urtete Økologisk 20pos Pukka,Feel New Urtete Økologisk 20pos Pukka | Pukka Feel New Urtete 20 poser | Pukka Feel New 40g 20ps,"Pukka After Dinner, organic tea",1.0,True,"SPAR, Meny, Coop",69.9,https://bilder.ngdata.no/5060519144102/kmh/large.jpg,False,FEEL NEW URTETE ØKOLOGISK 20POS PUKKA,5060519144102,Name confirmed by Kassal (sim=1.00). No change needed.
16,name_confirmed,high,6,CAPPUCCINO 8KAPSLER DOLCE GUSTO,7613036305648,Cappuccino 8kapsler Dolce Gusto,"Cappuccino 8kapsler Dolce Gusto | Dolce Gusto Cappuccino 186g | Dolce Gusto Cappuccino 8+8 kapsler, 186 g",Cappuccino-kapsler,1.0,True,"SPAR, Meny, Coop, Oda, Joker",65.1,https://bilder.ngdata.no/7613036305648/kmh/large.jpg,False,CAPPUCCINO 8KAPSLER DOLCE GUSTO,7613036305648,Name confirmed by Kassal (sim=1.00). No change needed.
28,name_confirmed,high,6,LADY GREY TE 200G TWININGS,70177087807,Twinings Lady Grey 200g,"Twinings Lady Grey 200g | Lady Grey Løsvekt, 200 g | Lady Grey Te 200g Twinings | Twinings Lady Grey Te 12x200g Pk",,1.0,True,"Coop, Oda, Meny, Joker, SPAR",132,https://bilder.ngdata.no/70177087807/meny/large.jpg,False,LADY GREY TE 200G TWININGS,70177087807,Name confirmed by Kassal (sim=1.00). No change needed.
2,name_confirmed,high,6,FROKOSTRINGER FRUKTSMAK 350G ELDORADO,7035620062636,Frokostringer Fruktsmak 350g Eldorado,Frokostringer Fruktsmak 350g Eldorado,,1.0,True,"Meny, SPAR",37.9,https://bilder.ngdata.no/7035620062636/meny/large.jpg,False,FROKOSTRINGER FRUKTSMAK 350G ELDORADO,7035620062636,Name confirmed by Kassal (sim=1.00). No change needed.
55,name_confirmed,high,5,COTW LUNGO KOFFEINFRI KAFFEKAPSEL 10STK,7040913336547,Cotw Lungo Koffeinfri Kaffekapsel 10stk,Cotw Lungo Koffeinfri Kaffekapsel 10stk | Cotw Lungo Koffeinfri Kapsel 10stk,Cotw Lungo Koffeinfri Kaffekapsel 10stk,1.0,True,"Meny, SPAR, Joker",45.9,https://bilder.ngdata.no/7040913336547/meny/large.jpg,False,COTW LUNGO KOFFEINFRI KAFFEKAPSEL 10STK,7040913336547,Name confirmed by Kassal (sim=1.00). No change needed.
133,name_confirmed,high,5,ZOEGAS KAFFE SKÅNEROST 450G,7310731103011,Zoegas Kaffe Skånerost 450g,Zoegas Kaffe Skånerost 450g,,1.0,True,Meny,109,https://bilder.ngdata.no/7310731103011/meny/large.jpg,False,ZOEGAS KAFFE SKÅNEROST 450G,7310731103011,Name confirmed by Kassal (sim=1.00). No change needed.
74,name_confirmed,high,5,NESCAFE BRASERO REFILL 180G,7613287934819,Nescafé Brasero Refill 180g,Nescafé Brasero Refill 180g | Nescafe Brasero Refill 180g,,1.0,True,"Coop, Meny, SPAR",64.9,https://bilder.ngdata.no/7613287934819/meny/large.jpg,False,NESCAFE BRASERO REFILL 180G,7613287934819,Name confirmed by Kassal (sim=1.00). No change needed.
125,name_confirmed,high,5,SJOKOLADEDRIKK 512G RETT I KOPPEN,7039010563833,Sjokoladedrikk 512g Rett i Koppen,Sjokoladedrikk 512g Rett i Koppen | Toro Rett i Koppen Sjokoladedrikk 512g,,1.0,True,"Joker, SPAR, Meny, Coop, KIWI",64.4,https://bilder.ngdata.no/7039010563833/kmh/large.jpg,False,SJOKOLADEDRIKK 512G RETT I KOPPEN,7039010563833,Name confirmed by Kassal (sim=1.00). No change needed.
165,name_confirmed,high,5,COTW COLOMBIA EXCELSO KAFFEKAPSEL 10STK,7040913336523,Cotw Colombia Excelso Kaffekapsel 10stk,Cotw Colombia Excelso Kaffekapsel 10stk | COTW COLOMBIA Kapsel 10stk | Cotw Colombia Excelso Kapsel 10stk,,1.0,True,"Meny, Bunnpris, KIWI, SPAR",35.9,https://bilder.ngdata.no/7040913336523/meny/large.jpg,False,COTW COLOMBIA EXCELSO KAFFEKAPSEL 10STK,7040913336523,Name confirmed by Kassal (sim=1.00). No change needed.
183,name_confirmed,high,5,KNEKKEBRØD GODT FOR DEG OST 190G SIGDAL,7071848108169,Knekkebrød Godt for Deg Ost 190g Sigdal,Knekkebrød Godt for Deg Ost 190g Sigdal,,1.0,True,Meny,56.9,https://bilder.ngdata.no/7071848108169/meny/large.jpg,False,KNEKKEBRØD GODT FOR DEG OST 190G SIGDAL,7071848108169,Name confirmed by Kassal (sim=1.00). No change needed.
323,name_confirmed,high,5,KRUTONGER CHEESE&GARLIC 142G CHATHAM,98304100465,Chatham Village Cheese & Garlic Crutons 142g,Chatham Village Cheese & Garlic Crutons 142g | Krutonger Cheese &Garlic 142g Chatham | Krutonger Ost Hvitløk 142g Chatham,,0.9863,True,"Coop, Meny, SPAR",44.9,https://bilder.ngdata.no/98304100465/meny/large.jpg,False,KRUTONGER CHEESE&GARLIC 142G CHATHAM,98304100465,Name confirmed by Kassal (sim=0.99). No change needed.
252,name_confirmed,high,4,SIDAMO ETIOPIA HELE BØNNER 340G COTW,7040913336165,Sidamo Etiopia Hele Bønner 340g Cotw,Sidamo Etiopia Hele Bønner 340g Cotw,Sidamo Etiopia Hele Bønner 340g Cotw,1.0,True,"SPAR, Meny, Joker",135,https://bilder.ngdata.no/7040913336165/kmh/large.jpg,False,SIDAMO ETIOPIA HELE BØNNER 340G COTW,7040913336165,Name confirmed by Kassal (sim=1.00). No change needed.
245,name_confirmed,high,4,ENGLISH BREAKFAST TEA 200G TWININGS,70177090463,English Breakfast Tea 200g Twinings,"English Breakfast Tea 200g Twinings | English Breakfast Løsvekt, 200 g | Twinings English Breakfast Pk 12x200g",,1.0,True,"Meny, Oda, SPAR, Joker",120.9,https://bilder.ngdata.no/70177090463/meny/large.jpg,False,ENGLISH BREAKFAST TEA 200G TWININGS,70177090463,Name confirmed by Kassal (sim=1.00). No change needed.
313,name_confirmed,high,4,FLOTT MATFETT 500G,7036110009681,Flott Matfett 500g,Flott Matfett 500g | Flott Matfett 500 g,,1.0,True,"Coop, Joker, SPAR, Meny, Oda, KIWI",64.9,https://bilder.ngdata.no/7036110009681/kmh/large.jpg,False,FLOTT MATFETT 500G,7036110009681,Name confirmed by Kassal (sim=1.00). No change needed.
179,name_confirmed,high,4,SJOKOLADEDRIKK 10X32G RETT I KOPPEN,7039010563857,Sjokoladedrikk 10x32g Rett i Koppen,"Sjokoladedrikk 10x32g Rett i Koppen | Toro Rett i Koppen Sjokoladedrikk 10pk | Sjokoladedrikk, Rett i Koppen 10 poser, 10 stk | SJOKOLADEDRIKK 10 x 32 g RIK | Toro Rett i Koppen Sjokoladedrikk 10x32g | TORO RETT I KOPPEN SJOKOLADEDRIKK 10X32G",Rett i koppen Sjokoladedrikk,1.0,True,"SPAR, Meny, Coop, Oda, Bunnpris, KIWI, Joker, REMA 1000",38.9,https://bilder.ngdata.no/7039010563857/kmh/large.jpg,False,SJOKOLADEDRIKK 10X32G RETT I KOPPEN,7039010563857,Name confirmed by Kassal (sim=1.00). No change needed.
77,name_confirmed,high,4,BAKEKAKAO 250G REGIA,7040110310807,Regia Bakekakao 250g,Regia Bakekakao 250g | Bakekakao 250g Regia | Regia bakekakao 250 g | Bakekakao Regia 250g | FREIA BAKEKAKAO 250 g | Regia Bake Kakao 250g Freia,Bakekakao,1.0,True,"Coop, Joker, SPAR, Meny, Oda, Engrosnett, Bunnpris, KIWI",42.9,https://bilder.ngdata.no/7040110310807/kmh/large.jpg,False,BAKEKAKAO 250G REGIA,7040110310807,Name confirmed by Kassal (sim=1.00). No change needed.
17,name_confirmed,high,4,KNEKKEBRØD GL.FRI 150G BRISK,7090022850304,Knekkebrød Gl.Fri 150g Brisk,"Knekkebrød Gl.Fri 150g Brisk | Lavkarbo-Knekkebrød Glutenfri, 150 g | Knekkebrød Mindre Karbo Gl.Fri 150g Brisk | Knekkebrød Glutenfri Mindre Karbohydrat 150 g Brisk Bakeri – Det Glutenfrie Bakeri",,1.0,True,"SPAR, Meny, Oda, KIWI, Joker",36.5,https://bilder.ngdata.no/7090022850304/kmh/large.jpg,False,KNEKKEBRØD GL.FRI 150G BRISK,7090022850304,Name confirmed by Kassal (sim=1.00). No change needed.
