ann_id,image_id,category_id,category_name,hamming_dist,reason,bbox
11631,135,30,SJOKORINGER 375G ELDORADO,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[956, 0, 343, 409]"
17721,232,30,SJOKORINGER 375G ELDORADO,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[291, 0, 122, 215]"
12357,148,30,SJOKORINGER 375G ELDORADO,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[1561, 0, 448, 408]"
11262,130,30,SJOKORINGER 375G ELDORADO,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[236, 31, 231, 211]"
10736,121,30,SJOKORINGER 375G ELDORADO,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[43, 85, 295, 489]"
11630,135,30,SJOKORINGER 375G ELDORADO,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[622, 0, 237, 463]"
11263,130,30,SJOKORINGER 375G ELDORADO,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[524, 31, 320, 260]"
17722,232,30,SJOKORINGER 375G ELDORADO,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[159, 0, 146, 181]"
13238,163,30,SJOKORINGER 375G ELDORADO,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[0, 102, 75, 191]"
12429,149,30,SJOKORINGER 375G ELDORADO,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[32, 371, 160, 326]"
12430,149,30,SJOKORINGER 375G ELDORADO,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[0, 375, 93, 318]"
17560,229,30,SJOKORINGER 375G ELDORADO,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[667, 1662, 260, 367]"
11261,130,30,SJOKORINGER 375G ELDORADO,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[0, 31, 280, 184]"
5944,56,31,TASSIMO EVERGOOD DARK ROAST 16KAPSLER,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.42,"[846, 714, 77, 117]"
2177,18,31,TASSIMO EVERGOOD DARK ROAST 16KAPSLER,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.42,"[987, 540, 231, 231]"
2479,21,32,SOLBÆRTODDY 10PK 320G FREIA,0.5664,Visual outlier: Hamming dist 0.566 > threshold 0.45,"[699, 1401, 117, 199]"
2478,21,32,SOLBÆRTODDY 10PK 320G FREIA,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[575, 1400, 120, 200]"
24306,295,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.6641,Visual outlier: Hamming dist 0.664 > threshold 0.45,"[1090, 1965, 155, 148]"
24625,298,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.6445,Visual outlier: Hamming dist 0.645 > threshold 0.45,"[2758, 376, 41, 172]"
27671,323,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.6406,Visual outlier: Hamming dist 0.641 > threshold 0.45,"[2738, 2163, 185, 126]"
19566,252,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.6016,Visual outlier: Hamming dist 0.602 > threshold 0.45,"[2596.0, 2160.0, 184.0, 223.0]"
27670,323,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[2888, 2167, 208, 118]"
21006,265,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[2541, 2217, 257, 199]"
27119,317,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1195, 2221, 48, 124]"
24308,295,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[1352, 1965, 147, 155]"
30184,345,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[2711, 2439, 184, 271]"
21007,265,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2813, 2156, 234, 289]"
30183,345,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2529, 2438, 185, 279]"
32277,362,33,FLATBRØD MORS HJEMMEBAKTE 520G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[3113.0, 2450.0, 222.0, 268.0]"
10295,115,34,SMACKS 330G KELLOGG'S,0.5977,Visual outlier: Hamming dist 0.598 > threshold 0.45,"[1027, 2379, 517, 106]"
31560,357,34,SMACKS 330G KELLOGG'S,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[3483, 2652, 317, 355]"
12443,149,34,SMACKS 330G KELLOGG'S,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[0, 730, 109, 298]"
13449,167,34,SMACKS 330G KELLOGG'S,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[977, 1790, 277, 412]"
16662,219,34,SMACKS 330G KELLOGG'S,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[6, 3399, 422, 627]"
24176,294,34,SMACKS 330G KELLOGG'S,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[3709, 2589, 281, 356]"
13508,168,34,SMACKS 330G KELLOGG'S,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[212, 897, 80, 166]"
13562,170,35,CRUNCHY MUSLI 750G FIRST PRICE,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.45,"[390, 42, 125, 165]"
12500,149,35,CRUNCHY MUSLI 750G FIRST PRICE,0.5664,Visual outlier: Hamming dist 0.566 > threshold 0.45,"[895, 2165, 96, 334]"
12490,149,35,CRUNCHY MUSLI 750G FIRST PRICE,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[896, 2166, 213, 386]"
17392,227,35,CRUNCHY MUSLI 750G FIRST PRICE,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[3256, 2015, 201, 271]"
12699,152,35,CRUNCHY MUSLI 750G FIRST PRICE,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[2978, 2604, 189, 405]"
15801,205,35,CRUNCHY MUSLI 750G FIRST PRICE,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1545, 1054, 118, 187]"
17737,232,35,CRUNCHY MUSLI 750G FIRST PRICE,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[700, 836, 43, 121]"
11164,128,35,CRUNCHY MUSLI 750G FIRST PRICE,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2664, 2566, 198, 377]"
17086,224,35,CRUNCHY MUSLI 750G FIRST PRICE,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[753, 2446, 266, 375]"
17475,228,35,CRUNCHY MUSLI 750G FIRST PRICE,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1997, 2548, 212, 238]"
14036,178,35,CRUNCHY MUSLI 750G FIRST PRICE,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[776, 1226, 116, 174]"
15800,205,35,CRUNCHY MUSLI 750G FIRST PRICE,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[1628, 1024, 123, 203]"
10360,116,35,CRUNCHY MUSLI 750G FIRST PRICE,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1171, 2825, 212, 488]"
27916,325,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.6484,Visual outlier: Hamming dist 0.648 > threshold 0.45,"[686, 2390, 162, 219]"
33244,371,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5977,Visual outlier: Hamming dist 0.598 > threshold 0.45,"[712, 2030, 102, 189]"
19737,255,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.45,"[0, 283, 123, 402]"
26501,313,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5664,Visual outlier: Hamming dist 0.566 > threshold 0.45,"[1647, 1219, 94, 185]"
27917,325,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5547,Visual outlier: Hamming dist 0.555 > threshold 0.45,"[819, 2379, 139, 218]"
25184,303,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[2270, 1517, 90, 227]"
24365,296,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[2269, 1648, 71, 118]"
27398,320,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[2254, 2281, 157, 408]"
19738,255,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[26, 106, 277, 545]"
26502,313,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[1733, 1217, 85, 188]"
26500,313,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[1561, 1216, 96, 189]"
26095,310,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[2796, 1985, 72, 153]"
33884,378,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[2188, 345, 230, 371]"
26499,313,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[1462, 1220, 102, 184]"
30306,345,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2857, 1296, 109, 199]"
32088,361,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[933, 2347, 115, 220]"
29122,336,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[2422, 1546, 148, 220]"
32090,361,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1139, 2346, 108, 213]"
32091,361,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1241, 2346, 112, 212]"
20805,263,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[1910, 2041, 143, 254]"
31193,353,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[2512, 1175, 71, 193]"
25793,308,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[2515, 819, 90, 229]"
33446,374,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[2352, 727, 82, 192]"
33243,371,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[586, 2000, 152, 242]"
24737,298,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1416, 1818, 55, 145]"
25079,302,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1874, 1692, 103, 216]"
32089,361,38,KNEKKEBRØD DIN STUND CHIA&HAVSALT 270G W,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1043, 2347, 108, 220]"
27825,324,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[2313, 536, 139, 313]"
30227,345,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[3324, 1880, 87, 179]"
31114,352,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1501, 1716, 147, 268]"
30228,345,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[3402, 1879, 95, 179]"
22903,282,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[2203, 1293, 126, 224]"
18891,246,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[3072, 399, 184, 267]"
27826,324,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[2423, 551, 126, 307]"
23990,293,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[1153, 861, 287, 275]"
28854,333,39,KNEKKEBRØD RUNDA KANEL 330G WASA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[941, 1545, 105, 213]"
3686,33,40,FRIELE FROKOST FILTERMALT 250G,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[2788.0, 2489.0, 96.0, 181.0]"
759,6,40,FRIELE FROKOST FILTERMALT 250G,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[892, 1739, 81, 171]"
4197,38,40,FRIELE FROKOST FILTERMALT 250G,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[2398, 3380, 218, 418]"
3033,27,40,FRIELE FROKOST FILTERMALT 250G,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[717.0, 1375.0, 54.0, 119.0]"
87,1,40,FRIELE FROKOST FILTERMALT 250G,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[784, 1294, 90, 161]"
1597,14,40,FRIELE FROKOST FILTERMALT 250G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[349, 309, 97, 183]"
84,1,40,FRIELE FROKOST FILTERMALT 250G,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[319, 1279, 106, 221]"
760,6,40,FRIELE FROKOST FILTERMALT 250G,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1482, 1764, 107, 149]"
3034,27,40,FRIELE FROKOST FILTERMALT 250G,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[649.0, 1390.0, 66.0, 109.0]"
6236,59,40,FRIELE FROKOST FILTERMALT 250G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[1223.0, 985.0, 44.0, 140.0]"
85,1,40,FRIELE FROKOST FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[639, 1296, 83, 204]"
762,6,40,FRIELE FROKOST FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[1262, 1763, 125, 168]"
21183,267,42,KNEKKS KJEKS M/SPELT&HAVSALT 190G RØROS,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[2758, 758, 113, 113]"
20226,260,42,KNEKKS KJEKS M/SPELT&HAVSALT 190G RØROS,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[1796, 874, 118, 126]"
8820,89,43,MEIERISMØR 500G TINE,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[222, 3915, 340, 117]"
8300,80,43,MEIERISMØR 500G TINE,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[1186, 2, 186, 97]"
7565,71,43,MEIERISMØR 500G TINE,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[677, 526, 378, 108]"
8295,80,43,MEIERISMØR 500G TINE,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[1361, 44, 188, 84]"
2475,21,45,LADY GREY TEA 25POS TWININGS,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[330, 1084, 206, 110]"
2474,21,45,LADY GREY TEA 25POS TWININGS,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[111, 1090, 220, 99]"
6501,62,45,LADY GREY TEA 25POS TWININGS,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1050, 615, 81, 109]"
5281,50,46,GRØNN TE SITRON 25POS TWININGS,0.625,Visual outlier: Hamming dist 0.625 > threshold 0.45,"[2259, 1907, 199, 125]"
2981,27,46,GRØNN TE SITRON 25POS TWININGS,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.45,"[595, 999, 75, 157]"
6323,60,46,GRØNN TE SITRON 25POS TWININGS,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.45,"[764, 735, 110, 62]"
532,5,46,GRØNN TE SITRON 25POS TWININGS,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[3084, 711, 143, 224]"
630,6,46,GRØNN TE SITRON 25POS TWININGS,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[2000, 517, 161, 164]"
3761,34,46,GRØNN TE SITRON 25POS TWININGS,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[2487, 1506, 228, 119]"
17533,229,47,GRANOLA EPLE&KANEL 430G BARE BRA,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[1740, 981, 248, 378]"
15231,195,47,GRANOLA EPLE&KANEL 430G BARE BRA,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[489, 379, 67, 83]"
17729,232,47,GRANOLA EPLE&KANEL 430G BARE BRA,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[772, 372, 43, 88]"
15863,206,47,GRANOLA EPLE&KANEL 430G BARE BRA,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[45, 585, 84, 104]"
16809,221,47,GRANOLA EPLE&KANEL 430G BARE BRA,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1260, 1300, 178, 255]"
15454,198,47,GRANOLA EPLE&KANEL 430G BARE BRA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[3740, 2128, 292, 322]"
17730,232,47,GRANOLA EPLE&KANEL 430G BARE BRA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[797, 375, 42, 85]"
6318,60,49,EVERGOOD DARK ROAST FILTERMALT 250G,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[332, 1042, 77, 128]"
17511,229,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[908, 350, 234, 369]"
12113,143,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[1174, 42, 214, 342]"
17513,229,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[1155, 276, 275, 394]"
12474,149,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[899, 752, 129, 264]"
17512,229,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1023, 336, 240, 356]"
15839,206,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[281, 414, 84, 102]"
13250,163,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[354, 350, 127, 154]"
10322,116,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[555, 1058, 191, 335]"
17142,225,50,BERIT GRANOLA M/PUFFET HAVRE 350G,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[169, 980, 143, 224]"
8285,79,51,Tørresvik Gårdsegg 6stk,0.4219,Visual outlier: Hamming dist 0.422 > threshold 0.42,"[2223.0, 773.0, 242.0, 98.0]"
33372,373,52,RUGSPRØ 200G WASA,0.6562,Visual outlier: Hamming dist 0.656 > threshold 0.45,"[1125, 565, 75, 32]"
25125,303,52,RUGSPRØ 200G WASA,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[1025, 386, 446, 101]"
28339,328,52,RUGSPRØ 200G WASA,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[3448.0, 1368.0, 136.0, 153.0]"
20940,265,52,RUGSPRØ 200G WASA,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[2982, 406, 174, 186]"
19587,253,52,RUGSPRØ 200G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[3281, 1210, 211, 122]"
19097,248,52,RUGSPRØ 200G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[2763, 461, 254, 114]"
19605,253,52,RUGSPRØ 200G WASA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[3229, 1313, 203, 151]"
29374,338,52,RUGSPRØ 200G WASA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[2253, 770, 226, 171]"
28065,327,52,RUGSPRØ 200G WASA,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1004, 478, 511, 230]"
10738,121,53,COCO POPS CHOCOS 330G KELLOGG'S,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[70, 726, 229, 407]"
13466,167,53,COCO POPS CHOCOS 330G KELLOGG'S,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[1609, 422, 340, 320]"
12822,156,53,COCO POPS CHOCOS 330G KELLOGG'S,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1235, 0, 430, 324]"
15532,200,53,COCO POPS CHOCOS 330G KELLOGG'S,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[491, 2601, 234, 361]"
17546,229,53,COCO POPS CHOCOS 330G KELLOGG'S,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[2415, 1364, 377, 503]"
17545,229,53,COCO POPS CHOCOS 330G KELLOGG'S,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[2138, 1360, 365, 481]"
18047,235,61,MUSLI BLÅBÆR 630G AXA,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[1572, 1001, 50, 75]"
18048,235,61,MUSLI BLÅBÆR 630G AXA,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[1614, 1001, 64, 72]"
17731,232,61,MUSLI BLÅBÆR 630G AXA,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[858, 395, 36, 66]"
12804,156,61,MUSLI BLÅBÆR 630G AXA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2502, 507, 220, 236]"
11053,127,61,MUSLI BLÅBÆR 630G AXA,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[611, 291, 28, 124]"
10585,119,61,MUSLI BLÅBÆR 630G AXA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[2390, 1214, 88, 259]"
17494,228,62,KAVRINGER 350G WASA,0.5547,Visual outlier: Hamming dist 0.555 > threshold 0.45,"[3337.0, 2373.0, 292.0, 238.0]"
31513,356,62,KAVRINGER 350G WASA,0.5547,Visual outlier: Hamming dist 0.555 > threshold 0.45,"[328, 3256, 364, 413]"
11193,128,62,KAVRINGER 350G WASA,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[3602.0, 2388.0, 141.0, 245.0]"
19488,252,62,KAVRINGER 350G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[3289, 1884, 224, 158]"
21872,272,62,KAVRINGER 350G WASA,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[642.0, 2362.0, 255.0, 304.0]"
23391,287,62,KAVRINGER 350G WASA,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[1456, 2026, 187, 258]"
28301,328,62,KAVRINGER 350G WASA,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[3061, 2233, 153, 134]"
32885,367,62,KAVRINGER 350G WASA,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[719.0, 2042.0, 109.0, 210.0]"
6289,60,63,ALI MØRKBRENT FILTERMALT 250G,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[198, 875, 83, 128]"
6288,60,63,ALI MØRKBRENT FILTERMALT 250G,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[263, 872, 83, 143]"
32122,361,66,RYVITA KNEKKEBRØD SESAM 250G,0.6055,Visual outlier: Hamming dist 0.605 > threshold 0.45,"[1423, 2665, 200, 129]"
24867,300,66,RYVITA KNEKKEBRØD SESAM 250G,0.6016,Visual outlier: Hamming dist 0.602 > threshold 0.45,"[2379.0, 1762.0, 244.0, 122.0]"
21118,267,66,RYVITA KNEKKEBRØD SESAM 250G,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[2376, 1283, 149, 144]"
25109,302,66,RYVITA KNEKKEBRØD SESAM 250G,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[2756, 1719, 139, 82]"
30451,346,66,RYVITA KNEKKEBRØD SESAM 250G,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[3211.0, 1230.0, 203.0, 121.0]"
21120,267,66,RYVITA KNEKKEBRØD SESAM 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[2652, 1286, 140, 138]"
24565,297,66,RYVITA KNEKKEBRØD SESAM 250G,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1020, 953, 148, 92]"
25556,305,66,RYVITA KNEKKEBRØD SESAM 250G,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1910.0, 990.0, 97.0, 72.0]"
7589,71,67,SOFT FLORA ORIGINAL 230G,0.4414,Visual outlier: Hamming dist 0.441 > threshold 0.42,"[1757, 1827, 264, 119]"
7527,71,67,SOFT FLORA ORIGINAL 230G,0.4258,Visual outlier: Hamming dist 0.426 > threshold 0.42,"[2002, 1825, 305, 144]"
26774,315,68,MAISKAKER SOURCREAM&ONION 125G FRIGGS,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[1173, 623, 173, 235]"
24284,295,70,BRUSCHETTE TOMAT&OLIVEN 150G MARETTI,0.6094,Visual outlier: Hamming dist 0.609 > threshold 0.42,"[1047, 1677, 159, 167]"
24483,297,70,BRUSCHETTE TOMAT&OLIVEN 150G MARETTI,0.4258,Visual outlier: Hamming dist 0.426 > threshold 0.42,"[2709, 533, 242, 202]"
3715,34,71,AMERICANO 16 KAPSLER DOLCE GUSTO,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[1772, 240, 249, 232]"
9263,96,72,EGG FRITTGÅENDE 12STK PRIOR,0.6172,Visual outlier: Hamming dist 0.617 > threshold 0.45,"[680, 1145, 235, 56]"
